ksisohksísiwa,ksisohksísi,i2ksisohksísi,i2ksisohksísi,NA,,cf iksisaiiki
ksisomahkokatawa,ksisomahkokata,i2ksisomahkokata,i2ksisomahkokata,NA,,cf kitsisomahkokata -- is this a variant? Other was not in list originally
ksisówáwakaasiwa,ksisówáwakaasi,i2ksisówáwakaasi,i2ksisówáwakaasi,NA,,cf ksiwawakaasi
ksisóyiwa,ksisóyi,i2ksisóyi,i2ksisóyi,NA,,cf iksisaiiki
ksisskioomiiwa,ksisskioomii,i2ksisskioomii,i2ksisskioomii,NA,,i2 assumed?
ksísskstakiwa,ksísskstaki,i2ksísskstaki,i2ksísskstaki,NA,,pers assumed
ksísstá'piaapiikoana,ksísstá'piaapiikoan2,i2ksísstá'piaapiikoan2,i2ksísstá'piaapiikoan2,NA,,cf iksissta'poo
ksíssta'pssiwa,ksíssta'pssi,i2ksíssta'pssi,i2ksíssta'pssi,NA,,cf iksissta'poo
ksiwáínaka'siwa,ksiwáínaka'si,i2ksiwáínaka'si,i2ksiwáínaka'si,NA,,
ksiwáwákaasiwa,ksiwáwákaasi,i2ksiwáwákaasi,i2ksiwáwákaasi,NA,,pers assumed
kssí'tsoma,kssí'tsom,kssí'tsom,kssí'tsom,NA,,?
ksstsííwa,ksstsíí,sksstsíí,sksstsíí,NA,,"cf iksstsoohkinn, cf aksstsii"
maaáíwa,maaáí,%^SPaaáí,aáí,NA,,cf piitaiai
máakááhkima'tsisa,máakááhkima'tsis2,áakááhkima'tsis2,áakááhkima'tsis2,NA,,elsewhere assumed
maanápiwa,maanápi,maanápi,maanápi,NA,,?
maanikapiwa,maanikapi,%^SPimaanikapi,aanikapi,NA,,
maanipokaawa,maanipokaa,%^SPimanipokaa,anipokaa,NA,,elsewhere assumed
maanitápiwa,maanitápi,%^SPimaanitápi,anitápi,NA,,"cf maanikapi, maanipokaa"
maatáásiiwa,maatáásii,maatáásii,maatáásii,NA,,is this negative?
maataiksisaahkimaawa,maataiksisaahkimaa,maataiksisaahkimaa,maataiksisaahkimaa,NA,,is this negative?
mai'stóóhpaatakiwa,mai'stóóhpaataki,ai'stóóhpaataki,ai'stóóhpaataki,NA,,"proper; pers, elsewhere assumed"
mai'stóónatawa,mai'stóónata,ai'stóónata,ai'stóónata,NA,,"pers, elsewhere assumed"
mai'stóówa,mai'stóó,ai'stóó,ai'stóó,NA,,pers assumed
makainnokaomitaawa,makainnokaomitaa,okainnokaomitaa,okainnokaomitaa,NA,,elsewhere assumed
makáísináaakiiwawa,makáísináaakiiwa,,,NA,,proper
makáítapiiwa,makáítapii,okáítapii,okáítapii,NA,,cf makainnokaomitaa
maká'pato'siwa,maká'pato'si,oká'pato'si,oká'pato'si,NA,,"cf maka'pii, pers assumed"
maká'pipiitaawa,maká'pipiitaa,oká'pipiitaa,oká'pipiitaa,NA,,elsewhere assumed
maká'pipi'kssiwa,maká'pipi'kssi,oká'pipi'kssi,oká'pipi'kssi,NA,,"pers, elsewhere assumed"
makíínimaawa,makíínimaa,okíínimaa,okíínimaa,NA,,"cf okiin; pers, elsewhere assumed"
makkookiima,makkookiim,makkookiim,makkookiim,NA,,?
makóyiwa,makóyi,okóyi,okóyi,NA,,pers assumed
makóyópisstookiwa,makóyópisstooki,,,NA,,proper
maksiníwa,maksiní,oksiní,oksiní,NA,,
maksísskomma,maksísskomm,oksísskomm,oksísskomm,NA,,elsewhere assumed
mamiá'tsíkimiwa,mamiá'tsíkimi,mamiá'tsíkimi,mamiá'tsíkimi,NA,,?
mamííwa,mamíí,omíí,omíí,NA,,pers assumed
mamííyinnimaawa,mamííyinnimaa,omííyinnimaa,omííyinnimaa,NA,,cf mamii
mamioyiiksiwa,mamioyiiksi,,,NA,,proper; plural
manistsi'sstaamio'pisa,manistsi'sstaamio'pis2,anistsi'sstaamio'pis2,anistsi'sstaamio'pis2,NA_IM,,"s2 cf a'pis, im cf saooko'pis"
mánsstaama,mánsstaam,insstaam,insstaam,NA,,i2 unknown
omáóhkataatoyiwa,máóhkataatoyi,omáóhkataatoyi,omáóhkataatoyi,NA,,cf maohksinaa
máóhkihkiniwa,máóhkihkini,omáóhkihkini,omáóhkihkini,NA,,cf maohksinaa
máóhkotooksskaawa,máóhkotooksskaa,omáóhkotooksskaa,omáóhkotooksskaa,NA,,cf maohksinaa
máóhkowa'siwa,máóhkowa'si,omáóhkowa'si,omáóhkowa'si,NA,,cf maohksinaa
máóhksiipssiwa,máóhksiipssi,omáóhksiipssi,omáóhksiipssi,NA,,proper; cf maohksinaa
máókiiwa,máókii,omáókii,omáókii,NA,,
máóto'kiiksiwa,máóto'kiiksi,máóto'kiiksi,máóto'kiiksi,NA_IM,,proper; plura
ma'sa,ma's,a's,a's,NA,,pers assumed
matápiiwa,matápii,itápii,itápii,NA,,
matsí'sai'piyiwa,matsí'sai'piyi,itsí'sai'piyi,itsí'sai'piyi,NA,,cf matsi(w/y)
matsissa,matsiss,itsiss,itsiss,NA,,cf matsissi
matsiyíkkapisaawa,matsiyíkkapisaa,itsiyíkkapisaa,itsiyíkkapisaa,NA,,pers assumed
mátsiyikkapisaiki'somma,mátsiyikkapisaiki'somm,,,NA,,proper
máttsáakiiwa,máttsáakii,wáttsáakii,wáttsáakii,NA,,pers assumed
máttsiipíítaawa,máttsiipíítaa,wáttsiipíítaa,wáttsiipíítaa,NA,,cf mattsi
mattsikaana,mattsikaan,%^SPimattsikaan,imattsikaan,NA,,"i2 unknown, elsewhere assumed"
miaawaahpitsiiwa,miaawaahpitsii,,,NA,,proper
miá'nistsípssaakssina,miá'nistsípssaakssin,omiá'nistsípssaakssin,omiá'nistsípssaakssin,NA,,pers assumed
mia'tsiiwa,mia'tsii,mia'tsii,mia'tsii,NA,,?
míísa'aiwa,mí2ísa'ai,í2ísa'ai,í2ísa'ai,NA,,"cf mii, iiyi"
míísinsskiaakiiwa,míísinsskiaakii,,,NA,,proper
míísinsskiwa,míísinsski,í2ísinsski,í2ísinsski,NA,,pers assumed
miistáksoomahkihkinaawa,mi2istáksoomahkihkinaa,i2istáksoomahkihkinaa,i2istáksoomahkihkinaa,NA,,cf miistak; pers assumed
miistaksskima,mi2istaksskim,i2istaksskim,i2istaksskim,NA,,cf miistak; pers assumed
miistsáápaaawa,mi2istsáápaaa,i2istsáápaaa,i2istsáápaaa,NA,,cf miistsis
miistsísa,mi2istsís2,i2istsís2,i2istsís2,NA,,
miistsoohtaapiikammaawa,miistsoohtaapiikammaa,,,NA,,proper
miiyáttsi'kayiwa,miiyáttsi'kayi,miiyáttsi'kayi,miiyáttsi'kayi,NA,,?
mí'kai'stoowawa,mí2'kai'stoowa,,,NA,,proper
mi'kaníki'soyiiwa,mi2'kaníki'soyii,i2'kaníki'soyii,i2'kaníki'soyii,NA,,cf mi'k
mi'kapikssoyiisa,mi2'kapikssoyiis2,i2'kapikssoyiis2,i2'kapikssoyiis2,NA,,cf mi'k
mí'kiai'stoowawa,mí2'kiai'stoowa,,,NA,,proper
mi'kiimatawa,mi2'kiimata,i2'kiimata,i2'kiimata,NA,,cf mi'k
mi'kótaikimma,mi2'kótaikimm,i2'kótaikimm,i2'kótaikimm,NA,,cf mi'k
mí'ko'tokaana,mí2'ko'tokaan,í2'ko'tokaan,í2'ko'tokaan,NA,,cf mi'k
mi'kótso'tokaana,mi2'kótso'tokaan,i2'kótso'tokaan,i2'kótso'tokaan,NA,,cf mi'k
mi'ksikátsiwa,mi2'ksikátsi,i2'ksikátsi,i2'ksikátsi,NA,,cf mi'k
mi'ksiníttsiima,mi2'ksiníttsiim,i2'ksiníttsiim,i2'ksiníttsiim,NA,,cf mi'k
mí'ksisttayiwa,mí2'ksisttayi,í2'ksisttayi,í2'ksisttayi,NA,,cf mi'k
mi'kssííkamma,mi2'kssííkamm,i2'kssííkamm,i2'kssííkamm,NA,,cf mi'k
mí'ksskimma,mí2'ksskimm,í2'ksskimm,í2'ksskimm,NA,,elsewhere assumed
mí'ksskimmiksísoyiwa,mí2'ksskimmiksísoyi,í2'ksskimmiksísoyi,í2'ksskimmiksísoyi,NA,,cf mi'ksskimm
miníí'pokaawa,mi2níí'pokaa,i2níí'pokaa,i2níí'pokaa,NA,,cf inii'pokaa
mióóhpokoiksiwa,mióóhpokoiksi,i2óóhpokoiksi,i2óóhpokoiksi,NA,,plural cf mii
mióóhpokona,mi2óóhpokon2,i2óóhpokon2,i2óóhpokon2,NA,,"cf mii, iiyi"
misámiko'komiaato'sa,mi2sámiko'komiaato's,i2sámiko'komiaato's,i2sámiko'komiaato's,NA,,"proper, cf isamo"
mí'sohpsskiwa,mí'sohpsski,í'sohpsski,í'sohpsski,NA_IM,,
missiwa,missi,i2ssi,i2ssi,NA,,cf mii
moápsspa,moápssp,%^SPoápssp,oápssp,NA,,
mohkammiiwa,mohkammii,mohkammii,mohkammii,NA,,?
mohkíítohksistona,mohkíítohksiston,%^SPohkíítohksiston,ohkíítohksiston,NA,,elsewhere assumed
mohkinána,mohkinán,%^SPohkinán,ohkinán,NA,,elsewhere assumed
mohksistóna,mohksistón,%^SPohksistón,ohksistón,NA,,elsewhere assumed
mohsistsííkina,mohsistsííkin,%^SPohsistsííkin,ohsistsííkin,NA,,elsewhere assumed
mo'kááto'sa,mo'kááto's,o'kááto's,o'kááto's,NA,,"proper, cf mo'ko"
mokámiipoohko'sa,mokámiipoohko's,okámiipoohko's,okámiipoohko's,NA,,"pers, elsewhere assumed"
moksisa,moksis2,%^SPoksis2,oksis2,NA,,
mookítsisa,mookítsis2,%^SPookítsis2,ookítsis2,NA,,elsewhere assumed
móósa,móós,%^SPóós,óós,NA,,elsewhere assumed
mootokísa,mootokís2,%^SPootokís2,otokís2,NA,,
móótoyi'sa,móótoyi's,%^SPóótoyi's,óótoyi's,NA,,elsewhere assumed
móótsikkinaana,móótsikkinaan,%^SPóótsikkinaan,óótsikkinaan,NA,,elsewhere assumed
móótsiniipiitaawa,móótsiniipiitaa,,,NA,,taboo
mootskína'yiwa,mootskína'yi,ootskína'yi,ootskína'yi,NA,,?
mósstsiiwa,mósstsii,%^SPósstsii,ósstsii,NA,,elsewhere assumed
mo'toikkakssiiksiwa,mo'toikkakssiiksi,,,NA,,proper; plural
mo'tóínsstaama,mo'tóínsstaam,o'tóínsstaam,o'tóínsstaam,NA,,elsewhere assumed
mo'toisikskiiskiwa,mo'toisikskiiski,,,NA,,proper; plural
motóísisttsiiwa,motóísisttsii,otóísisttsii,otóísisttsii,NA,,pers assumed
mo'toisspitaiksiwa,mo'toisspitaiksi,,,NA,,proper; plural
motokísa,motokís2,%^SPotokís2,otokís2,NA,,cf mootokisa
mottáka,mották,%^SPották,ották,NA,,
mottoksísa,mottoksís,%^SPottoksís,ottoksís,NA,,
nááipisstsáápikimma,nááipisstsáápikimm,yááipisstsáápikimm,yááipisstsáápikimm,NA,,cf naaipisstsi
nááipisstsiwa,nááipisstsi,ááipisstsi,ááipisstsi,NA,,pers assumed
náámaakiiwa,náámaakii,i2áámaakii,i2áámaakii,NA,,cf naam
náámaawa,náámaa,i2náámaa,i2náámaa,NA,,pers assumed
naamítapiwa,naamítapi,i2aamítapi,i2aamítapi,NA,,cf naam
naamoikina,naamoikin,aamoikin,aamoikin,NA,,cf naamoo
naamóísisttsiiwa,naamóísisttsii,aamóísisttsii,aamóísisttsii,NA,,cf naamoo
naamóówa,naamóó,aamóó,aamóó,NA,,pers assumed
naamsskííwa,naamsskíí,i2aamsskíí,i2aamsskíí,NA,,cf naam?
náápiáakiiwa,náápiáakii,i2áápiáakii,i2áápiáakii,NA,,
náápiikoana,náápiikoan2,i2áápiikoan2,i2áápiikoan2,NA,,
naapíma,naapím,%^SPinaapím,apím,NA,,cf naapissko
naapisskowa,naapissko,%^SPinaapissko,apissko,NA,,cf naapim
náápiwa,náápi,i2áápi,i2áápi,NA,,cf naapiikoan
naapstsiiiyiwa,naapstsiiiyi,i2aapstsiiiyi,i2aapstsiiiyi,NA,,"check yamoohk, naam, naapi etc"
naató'siwa,naató'si,waató'si,waató'si,NA,,pers assumed
naatowá'paakiiwa,naatowá'paakii,waatowá'paakii,watowá'paakii,NA,,cf naato(w/y)
naatowá'pínaawa,naatowá'pínaa,waatowá'pínaa,watowá'pínaa,NA,,cf naato(w/y)
naatowá'sa,naatowá's,waatowá's,watowá's,NA,,cf naato(w/y)
naatóyaapiikoana,naatóyaapiikoan2,waatóyaapiikoan2,watóyaapiikoan2,NA,,cf naato(w/y)
naatóyinaimsskáakiiwa,naatóyinaimsskáakii,waatóyinaimsskáakii,watóyinaimsskáakii,NA,,cf naato(w/y)
naatoyípi'kssiiwa,naatoyípi'kssii,waatoyípi'kssii,watoyípi'kssii,NA,,cf naato(w/y)
náísttooyiiksikkssooa'tsisa,náísttooyiiksikkssooa'tsis2,náísttooyiiksikkssooa'tsis,náísttooyiiksikkssooa'tsis2,NA,,?
namoopisiiksiwa,namoopisiiksi,,,NA,,proper; plural
natáyowa,natáyo,atáyo,atáyo,NA,,pers assumed
niináwaakiiwa,niináwaakii,ináwaakii,ináwaakii,NA,,pers assumed
niinskímao'sa'tsisa,niinskímao'sa'tsis2,insskímao'sa'tsis2,insskímao'sa'tsis2,NA,,cf insskimao'si
niípiaato'sa,niípiaato's,yi2ípiaato's,yi2ípiaato's,NA,,proper
niipóínsstaama,niipóínsstaam,i2póínsstaam,i2póínsstaam,NA,,pers assumed
níípomakiiwa,ní2ípomakii,níípomakii,níípomakii,NA,,?
niipóómahkátoyiiksistsikaato'sa,niipóómahkátoyiiksistsikaato's,yi2ipóómahkátoyiiksistsikaato's,yi2ipóómahkátoyiiksistsikaato's,NA,,"cf yiipo, niipiaato's"
niistsikápa'sa,niistsikápa's,i2stsikápa's,i2stsikápa's,NA,,"cf niist, ist"
niistsímiiwa,niistsímii,i2stsímii,i2stsímii,NA,,"cf niist, ist"
niitá'piaapiikoana,niitá'piaapiikoan2,iitá'piaapiikoan2,iitá'piaapiikoan2,NA,,proper; cf iitsi'poyi
niitá'pomiiwa,niitá'pomii,iitá'pomii,iitá'pomii,NA,,cf iitsi'poyi
niitsáápiikoana,niitsáápiikoan2,iitsáápiikoan2,iitsáápiikoan2,NA,,proper; cf iitsi'poyi
niitsísinaawa,niitsísinaa,iitsísinaa,iitsísinaa,NA,,proper; cf iitsi'poyi
niitsítapiikoana,niitsítapiikoan2,iitsítapiikoan2,iitsítapiikoan2,NA,,proper; cf iitsi'poyi
niitsítapiiwa,niitsítapii,iitsítapii,iitsítapii,NA,,cf iitsi'poyi
nínaawa,ni2naa%^AIM,i2naa%^AIM,i2naa%^AIM,NA,,
nináímsskááakiiwa,nináímsskááakii,nináímsskááakii,nináímsskááakii,NA,,?
nináímsskaana,nináímsskaan,nináímsskaan,nináímsskaan,NA,,?
nínaipokaawa,nínaipokaa,ínaipokaa,ínaipokaa,NA,,cf ninaa
nioomítaawa,ni2oomítaa,i2oomítaa,i2oomítaa,NA,,elsewhere assumed
ní'pohkiima,ní2'pohkiim,í2'pohkiim,í2'pohkiim,NA,,cf i'pohkiimi
ní'poomiwa,ní2'poomi,í2'poomi,í2'poomi,NA,,cf i'poomi
ni'taiitsskaawa,ni'taiitsskaa,i'taiitsskaa,i'taiitsskaa,NA,,proper
ni'tanáó'ksiwa,ni'tanáó'ksi,i'tanáó'ksi,i'tanáó'ksi,NA,,cf ni'tawaakii
ni'tawáakiiwa,ni'tawáakii,i'tawáakii,i'tawáakii,NA,,
ni'tohkátsainaka'siwa,ni'tohkátsainaka'si,i'tohkátsainaka'si,i'tohkátsainaka'si,NA,,cf ni't
ni'tsitáípoyiwa,ni'tsitáípoyi,,,NA,,proper
ni'tsitápiwa,ni'tsitápi,i'tsitápi,i'tsitápi,NA,,cf ni't
noohkiitsitapiwa,noohkiitsitapi,yoohkiitsitapi,yoohkiitsitapi,NA,,pers assumed
ohkinna,ohkinn,ohkinn,ohkinn,NA,,pers assumed
ohkinniinaawa,ohkinniinaa%^AIM,ohkinniinaa%^AIM,ohkinniinaa%^AIM,NA,,cf ninaa
ohkinniinaawa,kinniinaa%^AIM,,,NA,,cf ninaa
ohpatóttssina,ohpatóttssin2,ohpatóttssin2,ohpatóttssin2,NA,,elsewhere assumed
ohtookipisa,ohtookipis2,%^SPohtookipis2,ohtookipis2,NA,,
o'kia'pitapiwa,o'kia'pitapi,o'kia'pitapi,o'kia'pitapi,NA,,"pers, elsewhere assumed"
óko'siipokaawa,óko'siipokaa,%^SPóko'siipokaa,óko'siipokaa,NA,,"pers, elsewhere assumed"
o'kotónaawa,o'kotónaa,%^SPo'kotónaa,o'kotónaa,NA,,elsewhere assumed
okoyiima,okoyiim,okoyiim,okoyiim,NA,,already possessed?
o'kstsikihkiniwa,o'kstsikihkini,o'kstsikihkini,o'kstsikihkini,NA,,cf o'ksoyi
omahkaapaawa,omahkaapaa,omahkaapaa,omahkaapaa,NA,,cf omahk
omahkáattsistaawa,omahkáattsistaa,omahkáattsistaa,omahkáattsistaa,NA,,cf omahk
omahkainaka'siwa,omahkainaka'si,omahkainaka'si,omahkainaka'si,NA,,cf omahk
omahkai'stoowa,omahkai'stoo,omahkai'stoo,omahkai'stoo,NA,,cf omahk
omahkanao'kssiwa,omahkanao'kssi,omahkanao'kssi,omahkanao'kssi,NA_IM,,cf omahk
omahkaokomiiwa,omahkaokomii,omahkaokomii,omahkaokomii,NA,,cf omahk
ómahkapi'siwa,ómahkapi'si,ómahkapi'si,ómahkapi'si,NA,,cf omahk
ómahka'sa,ómahka's,ómahka's,ómahka's,NA,,cf omahk
omahkatayowa,omahkatayo,omahkatayo,omahkatayo,NA_IM,,cf omahk
omahkátoyiiki'somiaato'sa,omahkátoyiiki'somiaato's,omahkátoyiiki'somiaato's,omahkátoyiiki'somiaato's,NA,,proper
omahkinaawa,omahkinaa,omahkinaa,omahkinaa,NA,,cf omahk
ómahkínai'kskimma,ómahkínai'kskimm,ómahkínai'kskimm,ómahkínai'kskimm,NA,,cf omahk
omahkínaiksskima,omahkínaiksskim,omahkínaiksskim,omahkínaiksskim,NA,,cf omahk
ómahkínaohtaohpomao'pa,ómahkínaohtaohpomao'p,ómahkínaohtaohpomao'p,ómahkínaohtaohpomao'p,NA,,o'p?
ómahkínaotohtona,ómahkínaotohton2,ómahkínaotohton2,ómahkínaotohton2,NA,,cf omahk
omahkitapiwa,omahkitapi,omahkitapi,omahkitapi,NA,,cf omahk
ómahki'tawáakiiwa,ómahki'tawáakii,ómahki'tawáakii,ómahki'tawáakii,NA_IM,,cf omahk
omahkohpokona,omahkohpokon2,omahkohpokon2,omahkohpokon2,NA,,cf omahk
omahkokataooyiwa,omahkokataooyi,omahkokataooyi,omahkokataooyi,NA,,proper
omahkokatawa,omahkokata,omahkokata,omahkokata,NA,,cf omahk
omahkookitsisa,omahkookitsis2,omahkookitsis2,omahkookitsis2,NA,,SP?
omahkotsskoiisisttsiiwa,omahkotsskoiisisttsii,omahkotsskoiisisttsii,omahkotsskoiisisttsii,NA,,cf omahk
omahksaksiina,omahksaksiin,omahksaksiin,omahksaksiin,NA,,cf omahk
omahksikaapiikoana,omahksikaapiikoan2,omahksikaapiikoan2,omahksikaapiikoan2,NA,,cf omahk
omahksikanaisskiinaawa,omahksikanaisskiinaa,omahksikanaisskiinaa,omahksikanaisskiinaa,NA,,cf omahk
ómahksi'kiimatawa,ómahksi'kiimata,ómahksi'kiimata,ómahksi'kiimata,NA,,cf omahk
omahksikiitokiiwa,omahksikiitokii,omahksikiitokii,omahksikiitokii,NA,,cf omahk
ómahksíki'somma,ómahksíki'somm,ómahksíki'somm,ómahksíki'somm,NA,,proper
omahksikookstao'tsimaiksiwa,omahksikookstao'tsimaiksi,omahksikookstao'tsimaiksi,omahksikookstao'tsimaiksi,NA,,proper; plural
ómahksípiitaawa,ómahksípiitaa,ómahksípiitaa,ómahksípiitaa,NA,,cf omahk
ómahksipi'kssííwa,ómahksipi'kssíí,ómahksipi'kssíí,ómahksipi'kssíí,NA_IM,,cf omahk
omahksipisspsksiiwa,omahksipisspsksii,omahksipisspsksii,omahksipisspsksii,NA,,cf omahk
omahksisttoaniwa,omahksisttoani,omahksisttoani,omahksisttoani,NA,,"cf omahk, n2 unknown"
omahksísttoayáapiikoana,omahksísttoayáapiikoan2,omahksísttoayáapiikoan2,omahksísttoayáapiikoan2,NA,,cf omahk
omahksísttsiiksiinaawa,omahksísttsiiksiinaa,omahksísttsiiksiinaa,omahksísttsiiksiinaa,NA_IM,,cf omahk
omahksisttsiipanikimma,omahksisttsiipanikimm,omahksisttsiipanikimm,omahksisttsiipanikimm,NA,,cf omahk
ómahkssa'áíwa,ómahkssa'áí,ómahkssa'áí,ómahkssa'áí,NA_IM,,cf omahk
omahkssiiksikapaanssiwa,omahkssiiksikapaanssi,omahkssiiksikapaanssi,omahkssiiksikapaanssi,NA,,cf omahk
omahksstóókinnokaomitaawa,omahksstóókinnokaomitaa,omahksstóókinnokaomitaa,omahksstóókinnokaomitaa,NA,,cf omahk
omahksstookiwa,omahksstooki,omahksstooki,omahksstooki,NA,,cf omahk
omahksstsiikssitsoma,omahksstsiikssitsom,omahksstsiikssitsom,omahksstsiikssitsom,NA,,cf omahk
omííhkaa'tsisa,omííhkaa'tsis2,omííhkaa'tsis2,omííhkaa'tsis2,NA,,"pers, elsewhere assumed"
onistaahsa,onistaahs,onistaahs,onistaahs,NA,,"pers, elsewhere assumed"
onistááhsisoka'sima,onistááhsisoka'sim,,,NA,,proper
onistawa,onista,onista,onista,NA,,"pers, elsewhere assumed"
óóhkotoka,óóhkotok,óóhkotok,óóhkotok,NA_IM,,
oohkotoksiisahkomaapiwa,oohkotoksiisahkomaapi,oohkotoksiisahkomaapi,oohkotoksiisahkomaapi,NA,,proper; cf oohkotok
óóhkotoksíísinaikoana,óóhkotoksíísinaikoan2,óóhkotoksíísinaikoan2,óóhkotoksíísinaikoan2,NA,,"proper, cf oohkotok"
oohkóyimaa'tsisa,yoohkóyimaa'tsis2,i2oohkóyimaa'tsis2,i2oohkóyimaa'tsis2,NA,,cf yoohkoyi
oohtsistsíkina,oohtsistsíkin2,%^SPoohtsistsíkin2,oohtsistsíkin2,NA,,two forms?
oosáka,oosák,oosák,oosák,NA,,"pers, elsewhere assumed"
oosipistaana,oosipistaan,oosipistaan,oosipistaan,NA,,"pers, elsewhere assumed"
ootaamaawanowa,ootaamaawano,%^SPootaamaawano,ootaamaawano,NA_IM,,elsewhere assumed
ootááwa,ootáá,ootáá,ootáá,NA,,cf otáá?
ootohtoyiwa,ootohtoyi,ootohtoyi,ootohtoyi,NA,,"pers, elsewhere assumed"
ootsimiohkiaayowa,ootsimiohkiaayo,ootsimiohkiaayo,ootsimiohkiaayo,NA,,"pers, elsewhere assumed"
ootsímiwa,ootsími,ootsími,ootsími,NA,,"pers, elsewhere assumed"
o'sohkiiwa,o'sohkii,o'sohkii,o'sohkii,NA,,pers assumed
otáátoyiwa,otáátoyi,otáátoyi,otáátoyi,NA,,pers assumed
otááwa,otáá,otáá,otáá,NA,,"pers, elsewhere assumed"
otahkaaokayiiwa,otahkaaokayii,otahkaaokayii,otahkaaokayii,NA_IM,,elsewhere assumed
otahkáápiwa,otahkáápi,otahkáápi,otahkáápi,NA,,"pers, elsewhere assumed"
ótahkohsóa'tsisa,ótahkohsóa'tsis2,ótahkohsóa'tsis2,ótahkohsóa'tsis2,NA,,"pers, elsewhere assumed"
otahkoiimiwa,otahkoiimi,otahkoiimi,otahkoiimi,NA,,"pers, elsewhere assumed"
otahkoikawa,otahkoika,otahkoika,otahkoika,NA,,"pers, elsewhere assumed"
otahkóísisttsiiwa,otahkóísisttsii,otahkóísisttsii,otahkóísisttsii,NA,,"pers, elsewhere assumed"
otahkóíssksisiwa,otahkóíssksisi,otahkóíssksisi,otahkóíssksisi,NA,,"pers, elsewhere assumed"
otahkóíssksisiyoohkiaayowa,otahkóíssksisiyoohkiaayo,otahkóíssksisiyoohkiaayo,otahkóíssksisiyoohkiaayo,NA,,"pers, elsewhere assumed"
otahkónsskiwa,otahkónsski,otahkónsski,otahkónsski,NA,,"pers, elsewhere assumed"
otahkoottsisa,otahkoottsis2,otahkoottsis2,otahkoottsis2,NA,,"pers, elsewhere assumed"
otaikimma,otaikimm,otaikimm,otaikimm,NA,,pers assumed
otaikimmio'tokaana,otaikimmio'tokaan,otaikimmio'tokaan,otaikimmio'tokaan,NA,,"pers, elsewhere assumed"
o'takáínaka'siwa,o'takáínaka'si,o'takáínaka'si,o'takáínaka'si,NA,,pers assumed
o'taksiksiwa,o'taksiksi,o'taksiksi,o'taksiksi,NA,,cf o'tak
o'táksisstoyiikoana,o'táksisstoyiikoan2,o'táksisstoyiikoan2,o'táksisstoyiikoan2,NA,,proper; cf o'tak
o'táksisstoyiwa,o'táksisstoyi,o'táksisstoyi,o'táksisstoyi,NA,,proper; cf o'tak
ótapi'sina,ótapi'sin,ótapi'sin,ótapi'sin,NA,,singular?; cf matapii?
otokssksiwa,otokssksi,otokssksi,otokssksi,NA,,"pers, elsewhere assumed"
otsímihkisa,otsímihkis2,%^SPotsímihkis2,otsímihkis2,NA,,elsewhere assumed
otskaponaawa,otskaponaa,%^SPotskaponaa,otskaponaa,NA,,elsewhere assumed
otsskoiitsisa,otsskoiitsis2,otsskoiitsis2,otsskoiitsis2,NA,,elsewhere assumed
otsskoiminnisa'aiwa,otsskoiminnisa'ai,otsskoiminnisa'ai,otsskoiminnisa'ai,NA,,"pers, elsewhere assumed"
otsskoisisttsiwa,otsskoisisttsi,otsskoisisttsi,otsskoisisttsi,NA,,"pers, elsewhere assumed"
ottsííwaana,ottsííwaan,ottsííwaan,ottsííwaan,NA,,"pers, elsewhere assumed"
ottsikiikinaohsoa'tsisa,ottsikiikinaohsoa'tsis2,ottsikiikinaohsoa'tsis2,ottsikiikinaohsoa'tsis2,NA,,cf mottsikiikin; SP?
paahkoomokonaisikaayayiwa,paahkoomokonaisikaayayi,i2pahkoomokonaisikaayayi,i2pahkoomokonaisikaayayi,NA,,"i2 assumed?; pers, elsewhere assumed"
paahksimímma,paahksimímm,i2pahksimímm,i2pahksimímm,NA,,"cf ipahksimi, VLV a?"
paahpakssksissiiwa,paahpakssksissii,i2paahpakssksissii,i2paahpakssksissii,NA,,pers assumed
paahssaakiiwa,paahssaakii,i2paahssaakii,i2paahssaakii,NA,,"i2 assumed?; pers, elsewhere assumed"
paahtsííksistsikomma,paahtsííksistsikomm,i2pahtsííksistsikomm,i2pahtsííksistsikomm,NA,,cf ipahtsi
paahtsiisipisttoowa,paahtsiisipisttoo,i2pahtsiisipisttoo,i2pahtsiisipisttoo,NA,,cf ipahtsi
paakahtaana,paakahtaan,%^SPi2paakahtaan,i2paakahtaan,NA,,"i2, elsewhere assumed"
pááksipaawa,pááksipaa,i2pááksipaa,i2pááksipaa,NA,,pers assumed
paanssína,paanssín2,%^SPipaanssín2,ipaanssín2,NA,,
pahkoyiisaoka'simma,pahkoyiisaoka'simm,i2pahkoyiisaoka'simm,i2pahkoyiisaoka'simm,NA,,"i2, pers, elsewhere assumed"
pahtóóka,pahtóók,i2pahtóók,i2pahtóók,NA,,pers assumed
pa'ksíkahkoisa'aiwa,pa'ksíkahkoisa'ai,i2pa'ksíkahkoisa'ai,i2pa'ksíkahkoisa'ai,NA,,"i2 assumed?; pers, elsewhere assumed"
pa'ksíkoyiwa,pa'ksíkoyi,i2pa'ksíkoyi,i2pa'ksíkoyi,NA,,"i2 assumed?; pers, elsewhere assumed"
pawákksskiwa,pawákksski,ohpawákksski,ohpawákksski,NA,,pers assumed
piikániwa,piikáni,ipiikáni,ipiikáni,NA,,"proper, i2 unknown"
pííkohksiksimma,pííkohksiksimm,i2pííkohksiksimm,i2pííkohksiksimm,NA,,pers assumed
