ohpai'piiyi,ohpai'piiyi,ohpai'piiyi,ohpai'piiyi,VAI,,
ohpáí'sksistóniisi,ohpáí'sksistóniisi,ohpáí'sksistóniisi,ohpáí'sksistóniisi,VAI,,
ohpakóyi'saki,ohpakóyi'saki,ohpakóyi'saki,ohpakóyi'saki,VAI,,
ohpakóyi'saki,pakóyi'saki,,,VAI,,imp only?
ohpakoyi'soyi,ohpakoyi'soyi,ohpakoyi'soyi,ohpakoyi'soyi,VAI,,cf ohpakoyittsi
ohpani'kahtaa,ohpani'kahtaa,ohpani'kahtaa,ohpani'kahtaa,VAI,,
ohpani'kahtaa,pani'kahtaa,,,VAI,,imp only
ohpapiiyi,ohpapiiyi,ohpapiiyi,ohpapiiyi,VAI,,pers assumed
ohpa'taa,ohpa'taa,ohpa'taa,ohpa'taa,VAI,,
ohpáttsoohsi,ohpáttsoohsi,ohpáttsoohsi,ohpáttsoohsi,VAI,,
ohpáttsoohsi,oohpáttsoohsi,,,VAI,,imp only?
ohpa'wani,ohpa'wani,ohpa'wani,ohpa'wani,VAI,,
ohpihka'si,ohpihka'si,ohpihka'si,ohpihka'si,VAI,,
ohpihtaa,ohpihtaa,ohpihtaa,ohpihtaa,VAI,,
ohpiiyistotoohsi,ohpiiyistotoohsi,ohpiiyistotoohsi,ohpiiyistotoohsi,VAI,,
ohpikíípaisstsimi,ohpikíípaisstsimi,ohpikíípaisstsimi,ohpikíípaisstsimi,VAI,,cf ohkpikiipaisstsimi'si
ohpikiipaisstsimi'si,ohpikiipaisstsimi'si,ohpikiipaisstsimi'si,ohpikiipaisstsimi'si,VAI,,
ohpiksisa'si,ohpiksisa'si,ohpiksisa'si,ohpiksisa'si,VAI,,
ohpi'si,ohpi'si,ohpi'si,ohpi'si,VAI,,
ohpitapiiyi,ohpitapiiyi,ohpitapiiyi,ohpitapiiyi,VAI,,
ohpokápsskaa,ohpokápsskaa,ohpokápsskaa,ohpokápsskaa,VAI,,
ohpo'kiaanikkohksi,ohpo'kiaanikkohksi,ohpo'kiaanikkohksi,ohpo'kiaanikkohksi,VAI,,cf ohpo'kiaasai'ni
ohpo'kiaa'paissi,ohpo'kiaa'paissi,ohpo'kiaa'paissi,ohpo'kiaa'paissi,VAI,,cf ohpo'kiaasai'ni
ohpo'kiaasai'ni,ohpo'kiaasai'ni,ohpo'kiaasai'ni,ohpo'kiaasai'ni,VAI,,
ohpokihtssimm,ohpokihtssimm,ohpokihtssimm,ohpokihtssimm,VAI,,"cf ohpok, unsure if pok initially here"
ohpo'kiiyoo,ohpo'kiiyoo,ohpo'kiiyoo,ohpo'kiiyoo,VAI,,
ohpo'kiiyoo,po'kiiyoo,,,VAI,,imp only?
ohpokimi,ohpokimi,ohpokimi,ohpokimi,VAI,,"cf ohpok, unsure if pok initially here"
ohpokohkimaami,ohpokohkimaami,ohpokohkimaami,ohpokohkimaami,VAI,,"cf ohpok, unsure if pok initially here"
ohpokssi,ohpokssi,ohpokssi,ohpokssi,VAI,,
ohpommaa,ohpommaa,ohpommaa,ohpommaa,VAI,,
ohpommaa,pommaa,,,VAI,,imp only?
ohpo'sim,ohpo'sim,ohpo'sim,ohpo'sim,VAI,,pers assumed
ohpowaanssi,ohpowaanssi,ohpowaanssi,ohpowaanssi,VAI,,
ohpsskiniihtaa,ohpsskiniihtaa,ohpsskiniihtaa,ohpsskiniihtaa,VAI,,
ohpsskiniihtaa,psskiniihtaa,,,VAI,,imp only?
ohsiihkaa,ohsiihkaa,ohsiihkaa,ohsiihkaa,VAI,,cf ohsiihkatoo
ohsistsi,ohsistsi,ohsistsi,ohsistsi,VAI,,
ohsistsiniimsstaa,ohsistsiniimsstaa,ohsistsiniimsstaa,ohsistsiniimsstaa,VAI,,
ohsistssin,ohsistssin,ohsistssin,ohsistssin,VAI,,
ohtamm,ohtamm,ohtamm,ohtamm,VAI,,cf ohtako?
ohtámohsi,iihtámohsi,%^SPomohtámohsi,ohtámohsi,VAI,,initial iiht or past tense?
ohtámohsi,ohtámohsi,,,VAI,,imp only?
ohtáóhsokoyi,iihtáóhsokoyi,%^SPomohtáóhsokoyi,ohtáóhsokoyi,VAI,,initial iiht or past tense?
ohtáóhsokoyi,ohtáóhsokoyi,,,VAI,,imp only?
ohtohkinni,iihtohkinni,%^SPomohtohkinni,ohtohkinni,VAI,,initial iiht or past tense?
ohtohkinni,ohtohkinni,,,VAI,,imp only?
ohtohkitoo,iihtohkitoo,%^SPomohtohkitoo,ohtohkitoo,VAI,,initial iiht or past tense?
ohtohkitoo,ohtohkitoo,,,VAI,,imp only?
ohtohkoyikii,ohtohkoyikii,ohtohkoyikii,ohtohkoyikii,VAI,,iiht/omoht/oht?
ohtohpani'kahtaa,ohtohpani'kahtaa,ohtohpani'kahtaa,ohtohpani'kahtaa,VAI,,
ohtóísskimaa,ohtóísskimaa,ohtóísskimaa,ohtóísskimaa,VAI,,
ohtoi'tsii,ohtoi'tsii,ohtoi'tsii,ohtoi'tsii,VAI,,cf ohtookimi'?
ohtomaahkaa,ohtomaahkaa,ohtomaahkaa,ohtomaahkaa,VAI,,
ohtooki,ohtooki,ohtooki,ohtooki,VAI,,cf ohtookisat
ohtookimii,ohtookimii,ohtookimii,ohtookimii,VAI,,took initial cf ohtookimi'?
ohtookimii,tookimii,,,VAI,,imp only?
ohtookisakko,ohtookisakko,ohtookisakko,ohtookisakko,VAI,,cf ohtookisat
ohtookoapsskaa,ohtookoapsskaa,ohtookoapsskaa,ohtookoapsskaa,VAI,,
ohtoonimaa,ohtoonimaa,ohtoonimaa,ohtoonimaa,VAI,,
ohtotóísskskomaa,iihtotóísskskomaa,%^SPomohtotóísskskomaa,ohtotóísskskomaa,VAI,,initial iiht or past tense?
ohtotóísskskomaa,ohtotóísskskomaa,,,VAI,,imp only?
ohto'tsipakkio'taki,ohto'tsipakkio'taki,ohto'tsipakkio'taki,ohto'tsipakkio'taki,VAI,,
ohtowoo,ohtowoo%^DIPH,ohtowoo%^DIPH,ohtowoo%^DIPH,VAI,,"cf ohtowat, diph cf oo?"
ohtsiki,ohtsiki,ohtsiki,ohtsiki,VAI,,is this just ohtsikii?
ohtsikii,iihtsikii,%^SPomohtsikii,ohtsikii,VAI,,initial assumed?
ohtsimaa,ohtsimaa,ohtsimaa,ohtsimaa,VAI,,
ohtsinio'ohkoyi,ohtsinio'ohkoyi,ohtsinio'ohkoyi,ohtsinio'ohkoyi,VAI,,iiht/omoht/oht?
ohtsinssoyi,iihtsinssoyi,%^SPomohtsinssoyi,ohtsinssoyi,VAI,,initial iiht or past tense?
ohtsinssoyi,ohtsinssoyi,,,VAI,,imp only?
ohtsipottskaa,iihtsipottskaa,%^SPomohtsipottskaa,ohtsipottskaa,VAI,,initial iiht or past tense?
ohtsipottskaa,ohtsipottskaa,,,VAI,,imp only?
ohtsissitapii,iihtsissitapii,%^SPomohtsissitapii,ohtsissitapii,VAI,,initial iiht or past tense?
ohtsissitapii,ohtsissitapii,,,VAI,,imp only?
ohtsísstsi'kini,iihtsísstsi'kini,%^SPomohtsísstsi'kini,ohtsísstsi'kini,VAI,,initial iiht or past tense?
ohtsísstsi'kini,ohtsísstsi'kini,,,VAI,,imp only?
ohtsisttsisskini,iihtsisttsisskini,%^SPomohtsisttsisskini,ohtsisttsisskini,VAI,,initial iiht or past tense?
ohtsisttsisskini,ohtsisttsisskini,,,VAI,,imp only?
ohtsitomma'piimi,iihtsitomma'piimi,%^SPomohtsitomma'piimi,ohtsitomma'piimi,VAI,,
ohtsitskanii,iihtsitskanii,%^SPomohtsitskanii,ohtsitskanii,VAI,,initial iiht or past tense?
ohtsitskanii,ohtsitskanii,ohtsitskanii,,VAI,,imp only?
ohtssapoo,ohtssapoo%^DIPH,ohtssapoo%^DIPH,ohtssapoo%^DIPH,VAI,,iiht/omoht/oht?
okaa,okaa,okaa,okaa,VAI,,
o'káaattsoohsi,o'káaattsoohsi,o'káaattsoohsi,o'káaattsoohsi,VAI,,
o'kaasi,o'kaasi,o'kaasi,o'kaasi,VAI,,cf o'kaasat
okaki,okaki,okaki,okaki,VAI,,
okaki,mokaki,,,VAI,,imp only?
okakiaanii,okakiaanii,okakiaanii,okakiaanii,VAI,,cf ohkakiaanist
okakiaanii,mokakiaanii,,,VAI,,imp only?
okakihtsimaa,okakihtsimaa,okakihtsimaa,okakihtsimaa,VAI,,
okakihtsimaa,mokakihtsimaa,,,VAI,,imp only?
okakio'si,okakio'si,okakio'si,okakio'si,VAI,,cf okakio'satoo
okamanii,okamanii,okamanii,okamanii,VAI,,
okamo'ta'pssi,okamo'ta'pssi,okamo'ta'pssi,okamo'ta'pssi,VAI,,cf okamo'tsitapiyi
okamo'ta'pssi,mokamo'ta'pssi,,,VAI,,imp only?
okamo'tsipokaa,okamo'tsipokaa,okamo'tsipokaa,okamo'tsipokaa,VAI,,cf okamo'tsitapiyi
okamo'tsipokaa,mokamo'tsipokaa,,,VAI,,
ókamo'tsitapiyi,ókamo'tsitapiyi,ókamo'tsitapiyi,ókamo'tsitapiyi,VAI,,
ókamo'tsitapiyi,mókamo'tsitapiyi,,,VAI,,imp only?
oka'pihtsimi,oka'pihtsimimm%^3MM,oka'pihtsimimm%^3MM,oka'pihtsimimm%^3MM,VAI,,pers assumed
oka'pí'poyi,oka'pí'poyi,oka'pí'poyi,oka'pí'poyi,VAI,,
oká'pssi,maká'pssi,oká'pssi,oká'pssi,VAI,,
o'kiáapikssattstaa,o'kiáapikssattstaa,o'kiáapikssattstaa,o'kiáapikssattstaa,VAI,,cf o'kiaapikssi
o'kiáapikssi,o'kiáapikssi,o'kiáapikssi,o'kiáapikssi,VAI,,pers assumed
okihka'si,okihka'si,okihka'si,okihka'si,VAI,,cf mak?
oki'kaa,oki'kaa,oki'kaa,oki'kaa,VAI,,
okitsiihtaa,okitsiihtaa,okitsiihtaa,okitsiihtaa,VAI,,cf mak?
okitskaa,okitskaa,okitskaa,okitskaa,VAI,,
o'koaa,o'koaa,o'koaa,o'koaa,VAI,,pers assumed
ókohkoyi,ókohkoyi,ókohkoyi,ókohkoyi,VAI,,
o'komi,o'komi,o'komi,o'komi,VAI,,initial assumed
o'koo,o'koo,o'koo,o'koo,VAI,,
okoopihkaa,okoopihkaa,okoopihkaa,okoopihkaa,VAI,,
okoopihkaa,akoopihkaa,,,VAI,,imp only?
okooyi,okooyi,okooyi,okooyi,VAI,,
okooysskaa,okooysskaa,okooysskaa,okooysskaa,VAI,,
oko'si,oko'si,oko'si,oko'si,VAI,,
o'kotónaayoohtohkoohsi,o'kotónaayoohtohkoohsi,o'kotónaayoohtohkoohsi,o'kotónaayoohtohkoohsi,VAI,,cf o'kotonaitapiyi?
o'kotonaitapiyi,o'kotonaitapiyi,o'kotonaitapiyi,o'kotonaitapiyi,VAI,,(is this related to o'kotonaa?)
okoyi,okoyi,okoyi,okoyi,VAI,,
oksikinaki,oksikinaki,oksikinaki,oksikinaki,VAI,,initial assumed
oksina,maksinamm%^3MM,oksinamm%^3MM,oksinamm%^3MM,VAI,,
oksini,oksini,oksini,oksini,VAI,,cf oksiniimi
oksinihka'siimi,oksinihka'siimi,oksinihka'siimi,oksinihka'siimi,VAI,,
óksiniimi,óksiniimi,óksiniimi,óksiniimi,VAI,,
o'ksipohsi,o'ksipohsi,o'ksipohsi,o'ksipohsi,VAI,,
o'ksisakoohpommaa,o'ksisakoohpommaa,o'ksisakoohpommaa,o'ksisakoohpommaa,VAI,,elsewhere assumed; cf i'ksisako?
oksisawoo,oksisawoo%^DIPH,oksisawoo%^DIPH,oksisawoo%^DIPH,VAI,,diph cf oo?
oksisstssi,oksisstssi,oksisstssi,oksisstssi,VAI,,
oksistotaki,oksistotaki,oksistotaki,oksistotaki,VAI,,
okska'si,okska'si,okska'si,okska'si,VAI,,
okskoipoyáttstaa,okskoipoyáttstaa,okskoipoyáttstaa,okskoipoyáttstaa,VAI,,cf okskoihtsi
okskoowóo,okskoowóo%^DIPH,okskoowóo%^DIPH,okskoowóo%^DIPH,VAI,,diph cf oo?
okskówóo,okskówóo,okskówóo,okskówóo,VAI,,
okskówóo,akskówóo,,,VAI,,imp only?
oksoohsi,oksoohsi,oksoohsi,oksoohsi,VAI,,
oksoohsi,aksoohsi,,,VAI,,imp only?
o'ksoyi,o'ksoyi,o'ksoyi,o'ksoyi,VAI,,
okspainnaki,okspainnaki,okspainnaki,okspainnaki,VAI,,
okspainnohkio'taki,okspainnohkio'taki,okspainnohkio'taki,okspainnohkio'taki,VAI,,cf okspainnaki
o'kspanohkio'taki,o'kspanohkio'taki,o'kspanohkio'taki,o'kspanohkio'taki,VAI,,
okspimi,okspimi,okspimi,okspimi,VAI,,cf okspii
okstaki,okstaki,okstaki,okstaki,VAI,,
okstaki,akstaki,,,VAI,,imp only?
o'kstsikimi,o'kstsikimi,o'kstsikimi,o'kstsikimi,VAI,,"cf o'kstsiki, pers assumed"
o'kstsikimi,i'kstsikimi,,,VAI,,cf o'kstsiki
o'kstsikimio'toohsi,o'kstsikimio'toohsi,o'kstsikimio'toohsi,o'kstsikimio'toohsi,VAI,,"cf o'kstsikimi, initial i?"
o'kstsíksinaa,o'kstsíksinaa,o'kstsíksinaa,o'kstsíksinaa,VAI,,cf o'kstsik
okstsimaa,okstsimaa,okstsimaa,okstsimaa,VAI,,
omááhkaa,omááhkaa,omááhkaa,omááhkaa,VAI,,initial assumed
omahkimi,omahkimi,omahkimi,omahkimi,VAI,,cf omahksi
omahksi,omahksimm%^3MM,omahksimm%^3MM,omahksimm%^3MM,VAI,,
omaimmohsi,omaimmohsi,omaimmohsi,omaimmohsi,VAI,,
omaissapi,omaissapi,omaissapi,omaissapi,VAI,,
omaisstsiiyi,omaisstsiiyi,omaisstsiiyi,omaisstsiiyi,VAI,,pers assumed (impersonal?)
omai'taki,omai'taki,omai'taki,omai'taki,VAI,,
omaitsimihki,omaitsimihki,omaitsimihki,omaitsimihki,VAI,,cf oma?
omanii,omanii,omanii,omanii,VAI,,
omaohksskihkaa,omaohksskihkaa,omaohksskihkaa,omaohksskihkaa,VAI,,initial assumed (cf maohk?)
omáópii,omáópii,omáópii,omáópii,VAI,,
omáópii,máópii,,,VAI,,imp only?
o'má'pimaa,o'má'pimaa,o'má'pimaa,o'má'pimaa,VAI,,pers cf o'ma'pim
omatanii,omatanii,omatanii,omatanii,VAI,,pers assumed
omatsiiyissi,omatsiiyissi,omatsiiyissi,omatsiiyissi,VAI,,pers assumed
omatskahtaki,omatskahtaki,omatskahtaki,omatskahtaki,VAI,,pers assumed
omatskaohsi,omatskaohsi,omatskaohsi,omatskaohsi,VAI,,pers assumed
omiá'nistsípssaaki,omiá'nistsípssaaki,omiá'nistsípssaaki,omiá'nistsípssaaki,VAI,,pers assumed
omii,omii,omii,omii,VAI,,cf omiiyisskaa
omiihkaa,omiihkaa,omiihkaa,omiihkaa,VAI,,pers assumed
omiisi,omiisi,omiisi,omiisi,VAI,,pers assumed
omííyisskaa,omííyisskaa,omííyisskaa,omííyisskaa,VAI,,pers assumed
omi'kinaa,omi'kinaa,omi'kinaa,omi'kinaa,VAI,,
o'mikína'si,o'mikína'si,o'mikína'si,o'mikína'si,VAI,,pers assumed
omino'taki,omino'taki,omino'taki,omino'taki,VAI,,"cf omino'tsi, pers assumed"
omino'toohsi,omino'toohsi,omino'toohsi,omino'toohsi,VAI,,pers assumed (impersonal?)
omitao'kaasi,omitao'kaasi,omitao'kaasi,omitao'kaasi,VAI,,pers assumed cf imitaa
omitsikkinii,omitsikkinii,omitsikkinii,omitsikkinii,VAI,,pers assumed
o'mohpiyi,o'mohpiyi,o'mohpiyi,o'mohpiyi,VAI,,
omoi'sskimaa,omoi'sskimaa,omoi'sskimaa,omoi'sskimaa,VAI,,
omoi'tsi,omoi'tsi,omoi'tsi,omoi'tsi,VAI,,pers assumed
omoi'tsi,amoi'tsi,,,VAI,,imp only?
omokapistaa,omokapistaa,omokapistaa,omokapistaa,VAI,,"cf omokapist; initial, pers assumed"
omokinsstsaaki,omokinsstsaaki,omokinsstsaaki,omokinsstsaaki,VAI,,pers assumed
omokinsstsaaki,amokinsstsaaki,,,VAI,,imp only?
omoonaka'si,omoonaka'si,omoonaka'si,omoonaka'si,VAI,,
omoonimaa,omoonimaa,omoonimaa,omoonimaa,VAI,,cf omooni
omoonimaa,amoonimaa,,,VAI,,imp only?
omó'tsaaki,omó'tsaaki,omó'tsaaki,omó'tsaaki,VAI,,cf omo'tstaa
omo'tstaa,omo'tstaa,omo'tstaa,omo'tstaa,VAI,,pers assumed
omottotsi,omottotsi,omottotsi,omottotsi,VAI,,initial assumed
omowááhkiaaki,omowááhkiaaki,omowááhkiaaki,omowááhkiaaki,VAI,,"cf omowaahkii, pers assumed"
omowááhkiaaki,aamowááhkiaaki,,,VAI,,"cf omowaahkii, pers assumed"
omowa'kimaa,omowa'kimaa,omowa'kimaa,omowa'kimaa,VAI,,imp only? Vowel length?
omowa'kimaa,amowa'kimaa,,,VAI,,imp only?
omowoo,omowoo,omowoo,omowoo,VAI,,cf omowa'kimaa
omoysskimaa,omoysskimaa,omoysskimaa,omoysskimaa,VAI,,cf omowa'kimaa
omsspika'pssi,omsspika'pssi,omsspika'pssi,omsspika'pssi,VAI,,pers assumed
omsstaki,omsstaki,omsstaki,omsstaki,VAI,,
omsstskiihtsii,omsstskiihtsii,omsstskiihtsii,omsstskiihtsii,VAI,,
onaasi,onaasi,onaasi,onaasi,VAI,,pers assumed
onakisttsi'taki,onakisttsi'taki,onakisttsi'taki,onakisttsi'taki,VAI,,cf onakisttsimm
onamatsstaa,onamatsstaa,onamatsstaa,onamatsstaa,VAI,,pers assumed
ona'pssi,ona'pssi,ona'pssi,ona'pssi,VAI,,pers assumed
onataa,onataa,onataa,onataa,VAI,,pers assumed
oni'taki,oni'taki,oni'taki,oni'taki,VAI,,pers assumed
oni'taki,ani'taki,,,VAI,,imp only?
oni'taki,ni'taki,,,VAI,,imp only?
onnatohsi,onnatohsi,onnatohsi,onnatohsi,VAI,,"cf onnatohsii, pers assumed"
onnohkata'pssi,onnohkata'pssi,onnohkata'pssi,onnohkata'pssi,VAI,,cf onnohkata'pii; pers assumed
onnohkatsi'taki,onnohkatsi'taki,onnohkatsi'taki,onnohkatsi'taki,VAI,,cf onnohkata'pii; pers assumed
onootapissapi,onootapissapi,onootapissapi,onootapissapi,VAI,,cf onootsski
onootsi,onootsi,onootsi,onootsi,VAI,,cf onootsski
onootsski,onootsski,onootsski,onootsski,VAI,,
onootsskissapi,onootsskissapi,onootsskissapi,onootsskissapi,VAI,,cf onootsski
oohkohtsskaa,oohkohtsskaa,oohkohtsskaa,oohkohtsskaa,VAI,,
ookaa,ookaa,ookaa,ookaa,VAI,,pers assumed
ookataki,ookataki,ookataki,ookataki,VAI,,
ookitsiihtaa,ookitsiihtaa,ookitsiihtaa,ookitsiihtaa,VAI,,
ootaa,ootaa,ootaa,ootaa,VAI,,cf ooto
ooyattsstaa,ooyattsstaa,i2oyattsstaa,i2oyattsstaa,VAI,,
ooyi,ooyi,i2oyi,i2oyi,VAI,,
ooyiitsi'taki,ooyiitsi'taki,ooyiitsi'taki,ooyiitsi'taki,VAI,,
ooyi'kaa,ooyi'kaa,i2oyi'kaa,i2oyi'kaa,VAI,,cf ooyi
ooyissi,ooyissi,oyissi,oyissi,VAI,,"initial, pers assumed"
ooyo'si,ooyo'si,i2oyo'si,i2oyo'si,VAI,,
opáa'taa,opáa'taa,opáa'taa,opáa'taa,VAI,,cf opa'taa (combine these?)
opahkimiksáaki,opahkimiksáaki,opahkimiksáaki,opahkimiksáaki,VAI,,cf opahkiminnaki
opahkiminnaki,opahkiminnaki,opahkiminnaki,opahkiminnaki,VAI,,pers assumed
opakííyi,opakííyi,opakííyi,opakííyi,VAI,,pers assumed
opakííyi,apakííyi,,,VAI,,imp only?
opaksísttohkihtsii,opaksísttohkihtsii,opaksísttohkihtsii,opaksísttohkihtsii,VAI,,
opaksísttohkihtsii,apaksísttohkihtsii,,,VAI,,
opaksísttohkssi,opaksísttohkssi,opaksísttohkssi,opaksísttohkssi,VAI,,
opaksísttohkssi,apaksísttohkssi,,,VAI,,"cf opaksisttohki, opaksisttohkihtsii"
opamoo,aapamoo%^DIPH,opamoo%^DIPH,opamoo%^DIPH,VAI,,cf aapamoo (combine?)
opamoo,opamoo%^DIPH,opamoo%^DIPH,opamoo%^DIPH,VAI,,cf aapamoo (combine?)
opasoo,opasoo%^DIPH,opasoo%^DIPH,opasoo%^DIPH,VAI,,pers assumed
opasoo,,,i2pasoo%^DIPH,VAI,,in at least one example?
opasskoyaapikssi,opasskoyaapikssi,opasskoyaapikssi,opasskoyaapikssi,VAI,,pers assumed
opa'taa,opa'taa,opa'taa,opa'taa,VAI,,pers assumed
opa'taa,pa'taa,,,VAI,,imp only?
opi,opi,opi,opi,VAI,,pers assumed
opiaapikkssi,opiaapikkssi,opiaapikkssi,opiaapikkssi,VAI,,
opii,opii%^DIPH,opii%^DIPH,opii%^DIPH,VAI,,pers assumed
opiinaki,opiinaki,opiinaki,opiinaki,VAI,,cf opiinomo
opiinaki,apiinaki,,,VAI,,imp only?
opisaa,opisaa,opisaa,opisaa,VAI,,pers assumed
opisttoksisaanópii,opisttoksisaanópii%^DIPH,opisttoksisaanópii%^DIPH,opisttoksisaanópii%^DIPH,VAI,,diph cf opii?
opisttoksisaanópii,apisttoksisaanópii%^DIPH,,,VAI,,imp only?
opitsa'paohpi'yi,opitsa'paohpi'yi,opitsa'paohpi'yi,opitsa'paohpi'yi,VAI,,pers assumed
opitsisowoo,opitsisowoo%^DIPH,opitsisowoo%^DIPH,opitsisowoo%^DIPH,VAI,,diph cf oo?
opitsskimiksáaki,opitsskimiksáaki,opitsskimiksáaki,opitsskimiksáaki,VAI,,pers assumed
opóniaaki,opóniaaki,opóniaaki,opóniaaki,VAI,,pers assumed
opóniaaki,póniaaki,,,VAI,,imp only?
opooksskaki,opooksskaki,opooksskaki,opooksskaki,VAI,,pers assumed
opooksskaki,apooksskaki,,,VAI,,imp only?
opoonihkamm,opoonihkamm,opoonihkamm,opoonihkamm,VAI,,"cf opooni, pers assumed"
opotssi,opotssi,opotssi,opotssi,VAI,,"cf opottsii, pers assumed"
opowaa'pssi,opowaa'pssi,opowaa'pssi,opowaa'pssi,VAI,,pers assumed
opowaoo,opowaoo,opowaoo,opowaoo,VAI,,pers assumed
opoyiiksstaki,opoyiiksstaki,opoyiiksstaki,opoyiiksstaki,VAI,,pers assumed
o'psskaa,o'psskaa,o'psskaa,o'psskaa,VAI,,
o'táaattsiiyi,o'táaattsiiyi,o'táaattsiiyi,o'táaattsiiyi,VAI,,cf o'taaattsiim
otaahsowaa,otaahsowaa,otaahsowaa,otaahsowaa,VAI,,pers assumed
otáakissi,otáakissi,otáakissi,otáakissi,VAI,,pers assumed
o'tááo,o'tááo,o'tááo,o'tááo,VAI,,pers assumed
otaatsimi,otaatsimi,otaatsimi,otaatsimi,VAI,,pers assumed
otahksinaaki,otahksinaaki,otahksinaaki,otahksinaaki,VAI,,cf ohtaksini
otahksiniisi,otahksiniisi,otahksiniisi,otahksiniisi,VAI,,cf ohtaksini
otahpiaaki,otahpiaaki,otahpiaaki,otahpiaaki,VAI,,
otahsohkiaaki,otahsohkiaaki,otahsohkiaaki,otahsohkiaaki,VAI,,
otahsohkiáapikssi,otahsohkiáapikssi,otahsohkiáapikssi,otahsohkiáapikssi,VAI,,
otahsoo,otahsoo%^DIPH,otahsoo%^DIPH,otahsoo%^DIPH,VAI,,diph cf oo?; cf otahsokiaaki
otahsskaohsi,otahsskaohsi,otahsskaohsi,otahsskaohsi,VAI,,cf otahsokiaaki
otaimi,otaimimm%^3MM,otaimimm%^3MM,otaimimm%^3MM,VAI,,
o'taki,o'taki,o'taki,o'taki,VAI,,
o'taki,mo'taki,,,VAI,,cf mo'taki
o'takohkiaaki,o'takohkiaaki,o'takohkiaaki,o'takohkiaaki,VAI,,"pers, elsewhere assumed"
o'taksiinikimm,o'taksiinikimm,o'taksiinikimm,o'taksiinikimm,VAI,,"cf o'takii, pers assumed"
o'taksisttotsi,o'taksisttotsi,o'taksisttotsi,o'taksisttotsi,VAI,,
o'takssi,o'takssi,o'takssi,o'takssi,VAI,,"cf o'takii, pers assumed"
o'tama'pssi,o'tama'pssi,o'tama'pssi,o'tama'pssi,VAI,,"cf o'tami, pers assumed"
o'tamiaatayayi,o'tamiaatayayi,o'tamiaatayayi,o'tamiaatayayi,VAI,,
o'tamínnisi'yi,o'tamínnisi'yi,o'tamínnisi'yi,o'tamínnisi'yi,VAI,,"cf o'tami, pers assumed"
o'taminnisoo,o'taminnisoo,o'taminnisoo,o'taminnisoo,VAI,,"cf o'tami, pers assumed"
o'tamisoo,o'tamisoo%^DIPH,o'tamisoo%^DIPH,o'tamisoo%^DIPH,VAI,,"cf o'tami, pers assumed; diph cf oo?"
o'tamisskapi,o'tamisskapi,o'tamisskapi,o'tamisskapi,VAI,,"cf o'tami, pers assumed"
otanitaki,otanitaki,otanitaki,otanitaki,VAI,,
otano'taki,otano'taki,otano'taki,otano'taki,VAI,,cf otanitaki
o'ta'paissi,o'ta'paissi,o'ta'paissi,o'ta'paissi,VAI,,
o'ta'paitapiiyi,o'ta'paitapiiyi,o'ta'paitapiiyi,o'ta'paitapiiyi,VAI,,cf o'ta'paissi
o'tapootsi,o'tapootsi,o'tapootsi,o'tapootsi,VAI,,
ota'si,ota'si,ota'si,ota'si,VAI,,pers assumed
otawanssaki,otawanssaki,otawanssaki,otawanssaki,VAI,,
otoinahkimaa,otoinahkimaa,otoinahkimaa,otoinahkimaa,VAI,,pers assumed
otoinahkimaa,matoinahkimaa,,,VAI,,imp only?
otoinnaihtsiiyi,otoinnaihtsiiyi,otoinnaihtsiiyi,otoinnaihtsiiyi,VAI,,pers assumed
otoinnaihtsiiyi,matoinnaihtsiiyi,,,VAI,,imp only?
otoi'tsikataki,otoi'tsikataki,otoi'tsikataki,otoi'tsikataki,VAI,,cf otoi'tsikat
o'tokiaaki,o'tokiaaki,o'tokiaaki,o'tokiaaki,VAI,,
o'tokonnaayi,o'tokonnaayi,o'tokonnaayi,o'tokonnaayi,VAI,,cf o't
otonaa,otonaa,otonaa,otonaa,VAI,,cf otonatoo
otonaa,atonaa,,,VAI,,imp only?
otonaa'ki,otonaa'ki,otonaa'ki,otonaa'ki,VAI,,cf otona'
o'too,o'too%^DIPH,o'too%^DIPH,o'too%^DIPH,VAI,,diph cf oo?
otoohkohtaa,otoohkohtaa,otoohkohtaa,otoohkohtaa,VAI,,
otoohkohtaa,matoohkohtaa,,,VAI,,imp only?
otoohsi,otoohsi,otoohsi,otoohsi,VAI,,pers assumed
otoomsoohkomi,otoomsoohkomi,otoomsoohkomi,otoomsoohkomi,VAI,,pers assumed
otoomsoohkomi,matoomsoohkomi,,,VAI,,imp only?
otoopaa,otoopaa,otoopaa,otoopaa,VAI,,pers assumed
otoopaa,matoopaa,,,VAI,,imp only?
otoowahsoohpommaa,otoowahsoohpommaa,otoowahsoohpommaa,otoowahsoohpommaa,VAI,,pers assumed
otoowahsoohpommaa,matoowahsoohpommaa,,,VAI,,imp only?
otooyitsi'taki,otooyitsi'taki,otooyitsi'taki,otooyitsi'taki,VAI,,pers assumed
otooyitsi'taki,atooyitsi'taki,,,VAI,,imp only?
ototaa,ototaa,ototaa,ototaa,VAI,,pers assumed
ototaa,atotaa,,,VAI,,imp only?
o'totamanisi,o'totamanisi,o'totamanisi,o'totamanisi,VAI,,cf o'totamssi
o'totama'pssi,o'totama'pssi,o'totama'pssi,o'totama'pssi,VAI,,
o'totamssi,o'totamssi,o'totamssi,o'totamssi,VAI,,
otowaanisoo,otowaanisoo,otowaanisoo,otowaanisoo,VAI,,pers assumed
